address,name,size,status,module,notes
0x0803B528,FUN_0803b528,254,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803B628,FUN_0803b628,156,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0803B6C4,FUN_0803b6c4,840,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803BA0C,FUN_0803ba0c,228,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803BAF0,FUN_0803baf0,480,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803BCD0,FUN_0803bcd0,248,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803BDC8,FUN_0803bdc8,540,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803BFE4,FUN_0803bfe4,96,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803C050,ConfigureSlot,64,matching,world,Slot configuration; src/world/slot_config.c size measured including the tail pool (byte-matching evidence)
0x0803C090,GetActiveSlotValue,36,matching,world,Slot configuration; src/world/slot_config.c size measured including the tail pool (byte-matching evidence)
0x0803C0B4,GetSlotField,48,matching,world,Slot configuration; src/world/slot_config.c
0x0803C0E4,ApplyTwoLevels,148,matching,world,"byte-matching from a C source; 148 bytes, the first match in the 128-256 band"
0x0803C178,GetSlotRange,50,matching,world,Slot range; src/world/slot_range.c
0x0803C1AC,GetDefaultRange,6,matching,world,Slot range; src/world/slot_range.c
0x0803C1B4,FUN_0803c1b4,88,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C20C,FUN_0803c20c,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C268,FUN_0803c268,92,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x0803C2C4,FUN_0803c2c4,92,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x0803C320,FUN_0803c320,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C37C,FUN_0803c37c,86,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C3D4,FUN_0803c3d4,44,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x0803C400,GetOwnerSlot,92,candidate,world,"Returns which player the entity belongs to: 1 for the 0x02000F10/0x020272C8+0x28 chain, 2 for 0x02001140/0x02026F34+0x28 while gGameState[12] is set, otherwise 0. Its result feeds straight into SelectSlotAB."
0x0803C45C,SelectWordSource,32,matching,world,byte-matching from a C source (MATCH-014 batch group 2)
0x0803C49C,SelectSlotAB,28,matching,world,Slot selector; src/world/slot_selectors.c size measured including the tail pool (byte-matching evidence)
0x0803C4B8,SelectSlotCD,28,matching,world,Slot selector; src/world/slot_selectors.c size measured including the tail pool (byte-matching evidence)
0x0803C4D4,GetSubValue,52,matching,world,Slot selector; src/world/slot_selectors.c
0x0803C53C,GetUnitSize,6,matching,world,Slot query; src/world/slot_query.c
0x0803C544,GetActiveSlot,32,matching,world,Slot query; src/world/slot_query.c size measured including the tail pool (byte-matching evidence)
0x0803C564,GetScaleStep,20,matching,world,Slot query; src/world/slot_query.c size measured including the tail pool (byte-matching evidence)
0x0803C578,MarkTarget,26,matching,world,Slot query; src/world/slot_query.c
0x0803C594,IsTargetMarked,32,matching,world,Slot query; src/world/slot_query.c
0x0803C5B4,FUN_0803c5b4,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C62C,IsPlayerActorReady,106,matching,world,verified from a byte-matching C source; IsPlayerActorReady; readiness test of the selected player actor
0x0803C698,FUN_0803c698,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C6B8,FUN_0803c6b8,80,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C708,FUN_0803c708,52,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x0803C77C,GetScaleFactor,20,matching,misc,Returns 1 or 256 depending on a global byte size measured including the tail pool (byte-matching evidence)
0x0803C790,ReturnOne,4,matching,misc,Returns the constant 1; missed by Ghidra auto-analysis
0x0803C794,NoOpSessionHook,2,matching,misc,Empty function
0x0803C798,ResetSessionNode,40,matching,misc,Clears two node fields and two session flag bits size measured including the tail pool (byte-matching evidence)
0x0803C7D4,SubmitPack,24,matching,world,byte-matching from a C source (MATCH-014)
0x0803C7EC,FUN_0803c7ec,80,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803C840,FUN_0803c840,96,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C8A0,FUN_0803c8a0,94,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C964,FUN_0803c964,138,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803C9F0,FUN_0803c9f0,104,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803CA58,FUN_0803ca58,116,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x0803CACC,FUN_0803cacc,80,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803CB1C,FUN_0803cb1c,48,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803CB4C,FUN_0803cb4c,104,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803CBB4,FUN_0803cbb4,16,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803CBC4,FUN_0803cbc4,108,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0803CC30,FUN_0803cc30,374,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0803CDA8,FUN_0803cda8,188,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803CE64,FUN_0803ce64,728,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803D13C,FUN_0803d13c,204,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803D208,FUN_0803d208,736,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803D4E8,FUN_0803d4e8,700,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803D7A4,FUN_0803d7a4,324,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803D8E8,FUN_0803d8e8,192,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803D9A8,FUN_0803d9a8,172,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803DA54,FUN_0803da54,284,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803DB70,FUN_0803db70,132,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803DBF4,FUN_0803dbf4,482,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x0803DDD8,FUN_0803ddd8,208,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0803DEA8,FUN_0803dea8,140,candidate,world,missed by Ghidra; handler target of the 0x0803F6xx state setters
0x0803DF34,FUN_0803df34,196,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803DFF8,FUN_0803dff8,648,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803E280,FUN_0803e280,656,candidate,world,missed by Ghidra; handler target of the 0x0803F6xx state setters
0x0803E510,FUN_0803e510,226,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803E5F4,FUN_0803e5f4,1336,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0803EB2C,FUN_0803eb2c,462,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803ECFC,FUN_0803ecfc,538,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0803EF18,FUN_0803ef18,464,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0803F0E8,FUN_0803f0e8,628,candidate,world,missed by Ghidra; handler target of the 0x0803F6xx state setters; boundary corrected against the ROM (audit_boundaries.py)
0x0803F35C,FUN_0803f35c,350,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803F4BC,TryEngageTarget,372,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0803F630,InitState,26,matching,world,State setup; src/world/state_init.c
0x0803F64C,StateNoop,2,matching,world,State setup; src/world/state_init.c
0x0803F650,RunState,12,matching,world,State setup; src/world/state_init.c
0x0803F65C,UpdateState,32,matching,world,State setup; src/world/state_init.c
0x0803F67C,InitHandlerPack,32,matching,world,byte-matching from a C source (MATCH-014 batch group 3)
0x0803F69C,RearmSlot,60,matching,world,byte-matching from a C source; complex function (branching + flags + handler comparison)
0x0803F6D8,RetargetIfKind4,32,matching,world,byte-matching from a C source (MATCH-014 batch group 3)
0x0803F6F8,SetActorEngage,28,matching,world,Entity state setter; src/world/actor_states.c size measured including the tail pool (byte-matching evidence)
0x0803F714,SetActorActive,56,matching,world,Entity state setter; src/world/actor_states.c size measured including the tail pool (byte-matching evidence)
0x0803F74C,SetActorIdle,24,matching,world,Entity state setter; src/world/actor_states.c size measured including the tail pool (byte-matching evidence)
0x0803F764,ReleaseActor,40,matching,world,Entity state setter; src/world/actor_states.c size measured including the tail pool (byte-matching evidence)
0x0803F78C,FUN_0803f78c,70,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803F7D4,FUN_0803f7d4,36,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803F7F8,FUN_0803f7f8,36,matching,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0803F81C,FUN_0803f81c,64,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0803F85C,FUN_0803f85c,36,matching,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0803F880,FUN_0803f880,28,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed"
0x0803F89C,FUN_0803f89c,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0803F8BC,FUN_0803f8bc,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803F8DC,FUN_0803f8dc,50,matching,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x0803F910,FUN_0803f910,50,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0803F944,FUN_0803f944,90,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0803F9A0,FUN_0803f9a0,44,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803F9CC,FUN_0803f9cc,16,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803FA38,FUN_0803fa38,72,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0803FA80,FUN_0803fa80,74,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0803FACC,FUN_0803facc,26,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0803FAE8,FUN_0803fae8,266,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803FBF4,FUN_0803fbf4,284,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803FD10,FUN_0803fd10,132,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803FD94,FUN_0803fd94,242,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803FE88,FUN_0803fe88,176,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0803FF38,FUN_0803ff38,1580,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08040564,FUN_08040564,410,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08040700,FUN_08040700,516,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08040904,FUN_08040904,1080,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08040D50,FUN_08040d50,2344,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review; boundary corrected against the ROM (audit_boundaries.py)
0x08041678,FUN_08041678,872,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x080419E0,FUN_080419e0,464,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041BB0,FUN_08041bb0,178,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041C64,FUN_08041c64,448,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041E24,FUN_08041e24,114,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041E98,FUN_08041e98,48,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041ED4,FUN_08041ed4,12,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08041EE0,NoOp08041EE0,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08041EE4,FUN_08041ee4,12,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08041EF0,NoOp08041EF0,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08041EF4,NoOp08041EF4,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08041EF8,FUN_08041ef8,56,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041F30,FUN_08041f30,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08041F8C,FindHitInList,126,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804200C,FUN_0804200c,76,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08042058,GetTileFieldA,48,matching,world,Tile field getter; src/world/map_tile_fields.c size measured including the tail pool (byte-matching evidence)
0x08042088,GetTileType,44,matching,world,Tile field getter; src/world/map_tile_fields.c size measured including the tail pool (byte-matching evidence)
0x080420F8,FUN_080420f8,36,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804211C,FUN_0804211c,40,discovered,unknown,"missed by Ghidra; tools/discover_functions.py call target (certain), body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08042144,FUN_08042144,96,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08042280,FUN_08042280,236,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804236C,FUN_0804236c,100,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080423D0,FUN_080423d0,40,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08042434,IsTileTypeInRange,60,matching,world,Tile kind query; Ghidra counted 56 bytes; the pool word is inside the body
0x08042470,FUN_08042470,56,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080424A8,GetTileFieldA2,48,matching,world,Tile and map; src/world/tile_and_map.c size measured including the tail pool (byte-matching evidence)
0x080424D8,GetMapSize,20,matching,world,Tile and map; src/world/tile_and_map.c size measured including the tail pool (byte-matching evidence)
0x080424EC,FindRandomTileOfKind,136,matching,world,verified from a byte-matching C source; FindRandomTileOfKind; random tile search with 256 attempts
0x08042574,FUN_08042574,180,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08042628,FUN_08042628,196,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x080426EC,FUN_080426ec,150,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08042784,FUN_08042784,10,matching,world,byte-matching from C (small function harvest)
0x08042790,FUN_08042790,44,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080427BC,NoOp080427BC,2,matching,world,ROM BL target from 0805131C; bx lr followed by alignment; independently verified gap
0x080427C0,FUN_080427c0,124,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0804283C,FUN_0804283c,40,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08042864,FUN_08042864,70,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x080428AC,FUN_080428ac,10,matching,world,byte-matching from C (small function harvest)
0x080428B8,FUN_080428b8,72,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08042900,FUN_08042900,60,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0804293C,FUN_0804293c,86,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08042994,FUN_08042994,54,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x080429CC,FUN_080429cc,334,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08042B1C,FUN_08042b1c,184,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08042BD4,FUN_08042bd4,138,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08042C60,FUN_08042c60,600,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08042EB8,FUN_08042eb8,934,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x08043260,FUN_08043260,600,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080434B8,FUN_080434b8,548,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080436DC,FUN_080436dc,138,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x08043768,FUN_08043768,748,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08043A54,FUN_08043a54,1332,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08043F88,FUN_08043f88,1070,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080443B8,FUN_080443b8,1100,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08044804,FUN_08044804,858,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08044B60,FUN_08044b60,780,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08044E6C,FUN_08044e6c,950,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08045224,FUN_08045224,536,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804543C,FUN_0804543c,954,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080457F8,FUN_080457f8,144,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08045888,FUN_08045888,538,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08045AA4,IsTargetNear,540,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08045CC0,FUN_08045cc0,902,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08046048,FUN_08046048,782,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08046358,FUN_08046358,1456,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08046908,FUN_08046908,420,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08046AAC,FUN_08046aac,1086,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08046EEC,FUN_08046eec,1062,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08047314,FUN_08047314,748,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08047600,ReissueTargetAction,534,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists
0x08047818,FUN_08047818,492,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08047A04,FUN_08047a04,172,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08047AB0,FUN_08047ab0,848,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x08047E00,FUN_08047e00,754,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x080480F4,FUN_080480f4,836,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08048438,FUN_08048438,836,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804877C,FUN_0804877c,1958,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08048F24,FUN_08048f24,260,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08049028,FUN_08049028,1268,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0804951C,FUN_0804951c,424,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080496C4,FUN_080496c4,624,discovered,unknown,"missed by Ghidra; tools/discover_functions.py function pointer, body not yet reviewed"
0x08049934,FUN_08049934,288,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08049A54,FUN_08049a54,390,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
